# timestamp tx ty tz qx qy qz qw
1763437400.889390 -45.645494 6.899058 1.316833 0.000000 0.000000 0.000000 1.000000
1763437400.989389 -45.738081 6.976575 1.316832 0.000000 0.000000 0.000000 1.000000
1763437401.089389 -45.820380 7.065166 1.309832 0.000000 0.000000 0.000000 1.000000
1763437401.189389 -45.912967 7.142683 1.334831 0.000000 0.000000 0.000000 1.000000
1763437401.289389 -45.984979 7.242347 1.334830 0.000000 0.000000 0.000000 1.000000
1763437401.389390 -46.067279 7.342012 1.327829 0.000000 0.000000 0.000000 1.000000
1763437401.489389 -46.139291 7.419529 1.337829 0.000000 0.000000 0.000000 1.000000
1763437401.589389 -46.231878 7.508120 1.332828 0.000000 0.000000 0.000000 1.000000
1763437401.689389 -46.324465 7.607784 1.341827 0.000000 0.000000 0.000000 1.000000
1763437401.789389 -46.427339 7.707449 1.355826 0.000000 0.000000 0.000000 1.000000
1763437401.889390 -46.519926 7.796040 1.363826 0.000000 0.000000 0.000000 1.000000
1763437401.989389 -46.612513 7.873557 1.378825 0.000000 0.000000 0.000000 1.000000
1763437402.089389 -46.705100 7.951074 1.396824 0.000000 0.000000 0.000000 1.000000
1763437402.189389 -46.807975 8.061812 1.404823 0.000000 0.000000 0.000000 1.000000
1763437402.289389 -46.890274 8.150403 1.421822 0.000000 0.000000 0.000000 1.000000
1763437402.389390 -46.982861 8.250068 1.415822 0.000000 0.000000 0.000000 1.000000
1763437402.489389 -47.075448 8.338659 1.432821 0.000000 0.000000 0.000000 1.000000
1763437402.589389 -47.168035 8.449397 1.431820 0.000000 0.000000 0.000000 1.000000
1763437402.689389 -47.260622 8.537988 1.441819 0.000000 0.000000 0.000000 1.000000
1763437402.789389 -47.353209 8.637653 1.447818 0.000000 0.000000 0.000000 1.000000
1763437402.889390 -47.435508 8.715170 1.442818 0.000000 0.000000 0.000000 1.000000
1763437402.989389 -47.528095 8.814835 1.445817 0.000000 0.000000 0.000000 1.000000
1763437403.089389 -47.651544 8.914499 1.409816 0.000000 0.000000 0.000000 1.000000
1763437403.189389 -47.754419 9.014164 1.389815 0.000000 0.000000 0.000000 1.000000
1763437403.289389 -47.847005 9.102755 1.388814 0.000000 0.000000 0.000000 1.000000
1763437403.389390 -47.929305 9.191346 1.397813 0.000000 0.000000 0.000000 1.000000
1763437403.489389 -48.032179 9.291010 1.377812 0.000000 0.000000 0.000000 1.000000
1763437403.589389 -48.114479 9.379601 1.374812 0.000000 0.000000 0.000000 1.000000
1763437403.689389 -48.207065 9.490340 1.367811 0.000000 0.000000 0.000000 1.000000
1763437403.789389 -48.309940 9.590004 1.378810 0.000000 0.000000 0.000000 1.000000
1763437403.889390 -48.412814 9.689669 1.362809 0.000000 0.000000 0.000000 1.000000
1763437403.989389 -48.505401 9.778260 1.349808 0.000000 0.000000 0.000000 1.000000
1763437404.089389 -48.608275 9.866851 1.342807 0.000000 0.000000 0.000000 1.000000
1763437404.189389 -48.700862 9.966515 1.343806 0.000000 0.000000 0.000000 1.000000
1763437404.289389 -48.793449 10.044032 1.345806 0.000000 0.000000 0.000000 1.000000
1763437404.389390 -48.875749 10.132623 1.354805 0.000000 0.000000 0.000000 1.000000
1763437404.489389 -48.968335 10.221214 1.349804 0.000000 0.000000 0.000000 1.000000
1763437404.589389 -49.060922 10.309805 1.354803 0.000000 0.000000 0.000000 1.000000
1763437404.689389 -49.143222 10.409470 1.352802 0.000000 0.000000 0.000000 1.000000
1763437404.789389 -49.235809 10.486987 1.379801 0.000000 0.000000 0.000000 1.000000
1763437404.889390 -49.338683 10.575578 1.382800 0.000000 0.000000 0.000000 1.000000
1763437404.989389 -49.441558 10.675242 1.372799 0.000000 0.000000 0.000000 1.000000
1763437405.089389 -49.534144 10.752759 1.376799 0.000000 0.000000 0.000000 1.000000
1763437405.189389 -49.626731 10.830276 1.370798 0.000000 0.000000 0.000000 1.000000
1763437405.289389 -49.729606 10.907793 1.368797 0.000000 0.000000 0.000000 1.000000
1763437405.389390 -49.822193 10.996384 1.375796 0.000000 0.000000 0.000000 1.000000
1763437405.489389 -49.914780 11.084975 1.376795 0.000000 0.000000 0.000000 1.000000
1763437405.589389 -50.007366 11.184640 1.363794 0.000000 0.000000 0.000000 1.000000
1763437405.689389 -50.120528 11.273231 1.342793 0.000000 0.000000 0.000000 1.000000
1763437405.789389 -50.202827 11.361822 1.327792 0.000000 0.000000 0.000000 1.000000
1763437405.889390 -50.305702 11.461486 1.331791 0.000000 0.000000 0.000000 1.000000
1763437405.989389 -50.408576 11.539003 1.327790 0.000000 0.000000 0.000000 1.000000
1763437406.089389 -50.532025 11.616520 1.310789 0.000000 0.000000 0.000000 1.000000
1763437406.189389 -50.634900 11.694038 1.300788 0.000000 0.000000 0.000000 1.000000
1763437406.289389 -50.748061 11.771555 1.289787 0.000000 0.000000 0.000000 1.000000
1763437406.389390 -50.840648 11.860145 1.287786 0.000000 0.000000 0.000000 1.000000
1763437406.489389 -50.933235 11.948736 1.301785 0.000000 0.000000 0.000000 1.000000
1763437406.589389 -51.025822 12.037327 1.276785 0.000000 0.000000 0.000000 1.000000
1763437406.689389 -51.108121 12.148066 1.273784 0.000000 0.000000 0.000000 1.000000
1763437406.789389 -51.200708 12.236657 1.270783 0.000000 0.000000 0.000000 1.000000
1763437406.989389 -51.375594 12.424912 1.289781 0.000000 0.000000 0.000000 1.000000
1763437407.089389 -51.468181 12.524577 1.284780 0.000000 0.000000 0.000000 1.000000
1763437407.189389 -51.560768 12.613168 1.281779 0.000000 0.000000 0.000000 1.000000
1763437407.289389 -51.643067 12.701758 1.275778 0.000000 0.000000 0.000000 1.000000
1763437407.389390 -51.735654 12.790349 1.277777 0.000000 0.000000 0.000000 1.000000
1763437407.489389 -51.828241 12.890014 1.283776 0.000000 0.000000 0.000000 1.000000
1763437407.589389 -51.910541 13.000753 1.285776 0.000000 0.000000 0.000000 1.000000
1763437407.689389 -51.992840 13.089343 1.267775 0.000000 0.000000 0.000000 1.000000
1763437407.789389 -52.075139 13.189008 1.275774 0.000000 0.000000 0.000000 1.000000
1763437407.889390 -52.147151 13.288673 1.278773 0.000000 0.000000 0.000000 1.000000
1763437407.989389 -52.239738 13.388337 1.286772 0.000000 0.000000 0.000000 1.000000
1763437408.089389 -52.322037 13.488002 1.283771 0.000000 0.000000 0.000000 1.000000
1763437408.189389 -52.404337 13.565519 1.262770 0.000000 0.000000 0.000000 1.000000
1763437408.289389 -52.496924 13.654110 1.266769 0.000000 0.000000 0.000000 1.000000
1763437408.389390 -52.589510 13.731627 1.261768 0.000000 0.000000 0.000000 1.000000
1763437408.489389 -52.682097 13.820218 1.260767 0.000000 0.000000 0.000000 1.000000
1763437408.589389 -52.774684 13.908809 1.271767 0.000000 0.000000 0.000000 1.000000
1763437408.689389 -52.846696 13.986326 1.259766 0.000000 0.000000 0.000000 1.000000
1763437408.789389 -52.939283 14.063843 1.242765 0.000000 0.000000 0.000000 1.000000
1763437408.889390 -53.021582 14.152434 1.234764 0.000000 0.000000 0.000000 1.000000
1763437408.989389 -53.114169 14.218877 1.233763 0.000000 0.000000 0.000000 1.000000
1763437409.089389 -53.217044 14.307468 1.250762 0.000000 0.000000 0.000000 1.000000
1763437409.189389 -53.309631 14.384985 1.250761 0.000000 0.000000 0.000000 1.000000
1763437409.289389 -53.412505 14.462502 1.245760 0.000000 0.000000 0.000000 1.000000
1763437409.389390 -53.515379 14.540019 1.243759 0.000000 0.000000 0.000000 1.000000
1763437409.489389 -53.607966 14.606462 1.248758 0.000000 0.000000 0.000000 1.000000
1763437409.589389 -53.710841 14.683979 1.266757 0.000000 0.000000 0.000000 1.000000
1763437409.689389 -53.813715 14.761496 1.252756 0.000000 0.000000 0.000000 1.000000
1763437409.789389 -53.906302 14.839013 1.249755 0.000000 0.000000 0.000000 1.000000
1763437409.889390 -53.998889 14.916531 1.254754 0.000000 0.000000 0.000000 1.000000
1763437409.989389 -54.112051 15.005122 1.261753 0.000000 0.000000 0.000000 1.000000
1763437410.089389 -54.214925 15.071565 1.255752 0.000000 0.000000 0.000000 1.000000
1763437410.189389 -54.328087 15.149082 1.247751 0.000000 0.000000 0.000000 1.000000
1763437410.289389 -54.420674 15.215525 1.248750 0.000000 0.000000 0.000000 1.000000
1763437410.389390 -54.523548 15.293042 1.242749 0.000000 0.000000 0.000000 1.000000
1763437410.489389 -54.616135 15.370559 1.253748 0.000000 0.000000 0.000000 1.000000
1763437410.589389 -54.729297 15.448077 1.262747 0.000000 0.000000 0.000000 1.000000
1763437410.689389 -54.821884 15.536667 1.264745 0.000000 0.000000 0.000000 1.000000
1763437410.789389 -54.914470 15.625258 1.257744 0.000000 0.000000 0.000000 1.000000
1763437410.889390 -54.996770 15.713849 1.252744 0.000000 0.000000 0.000000 1.000000
1763437410.989389 -55.089356 15.802440 1.250743 0.000000 0.000000 0.000000 1.000000
1763437411.089389 -55.192231 15.891031 1.254741 0.000000 0.000000 0.000000 1.000000
1763437411.189389 -55.295105 15.968548 1.263740 0.000000 0.000000 0.000000 1.000000
1763437411.289389 -55.377405 16.046065 1.263739 0.000000 0.000000 0.000000 1.000000
1763437411.389390 -55.480279 16.134656 1.266738 0.000000 0.000000 0.000000 1.000000
1763437411.489389 -55.572866 16.212173 1.271737 0.000000 0.000000 0.000000 1.000000
1763437411.589389 -55.675740 16.300764 1.281736 0.000000 0.000000 0.000000 1.000000
1763437411.789389 -55.860914 16.466872 1.279734 0.000000 0.000000 0.000000 1.000000
1763437411.889390 -55.963788 16.555463 1.274733 0.000000 0.000000 0.000000 1.000000
1763437411.989389 -56.046088 16.644054 1.275732 0.000000 0.000000 0.000000 1.000000
1763437412.089389 -56.138674 16.721571 1.266731 0.000000 0.000000 0.000000 1.000000
1763437412.189389 -56.241549 16.799088 1.273730 0.000000 0.000000 0.000000 1.000000
1763437412.389390 -56.437010 16.943048 1.271728 0.000000 0.000000 0.000000 1.000000
1763437412.489389 -56.539884 17.009492 1.268727 0.000000 0.000000 0.000000 1.000000
1763437412.589389 -56.642759 17.075935 1.267726 0.000000 0.000000 0.000000 1.000000
1763437412.689389 -56.745633 17.131305 1.273725 0.000000 0.000000 0.000000 1.000000
1763437412.789389 -56.858795 17.186674 1.285723 0.000000 0.000000 0.000000 1.000000
1763437412.889390 -56.951382 17.242044 1.284722 0.000000 0.000000 0.000000 1.000000
1763437412.989389 -57.043969 17.297413 1.275721 0.000000 0.000000 0.000000 1.000000
1763437413.089389 -57.146843 17.352782 1.264720 0.000000 0.000000 0.000000 1.000000
1763437413.189389 -57.260005 17.397078 1.264719 0.000000 0.000000 0.000000 1.000000
1763437413.289389 -57.362880 17.419226 1.262718 0.000000 0.000000 0.000000 1.000000
1763437413.389390 -57.465754 17.452448 1.268717 0.000000 0.000000 0.000000 1.000000
1763437413.489389 -57.578916 17.474596 1.268716 0.000000 0.000000 0.000000 1.000000
1763437413.589389 -57.681791 17.474596 1.256715 0.000000 0.000000 0.000000 1.000000
1763437413.689389 -57.794953 17.474597 1.263714 0.000000 0.000000 0.000000 1.000000
1763437413.789389 -57.897827 17.474597 1.271713 0.000000 0.000000 0.000000 1.000000
1763437413.889390 -58.010990 17.474598 1.285712 0.000000 0.000000 0.000000 1.000000
1763437413.989389 -58.113864 17.474598 1.287711 0.000000 0.000000 0.000000 1.000000
1763437414.089389 -58.216739 17.463525 1.277710 0.000000 0.000000 0.000000 1.000000
1763437414.189389 -58.319613 17.452451 1.287709 0.000000 0.000000 0.000000 1.000000
1763437414.289389 -58.422488 17.441378 1.299709 0.000000 0.000000 0.000000 1.000000
1763437414.389390 -58.525363 17.419231 1.314708 0.000000 0.000000 0.000000 1.000000
1763437414.489389 -58.617950 17.397083 1.301707 0.000000 0.000000 0.000000 1.000000
1763437414.589389 -58.700250 17.374936 1.299706 0.000000 0.000000 0.000000 1.000000
1763437414.689389 -58.792837 17.352789 1.298705 0.000000 0.000000 0.000000 1.000000
1763437414.789389 -58.895712 17.330641 1.290705 0.000000 0.000000 0.000000 1.000000
1763437414.889390 -58.988299 17.308494 1.297704 0.000000 0.000000 0.000000 1.000000
1763437414.989389 -59.101461 17.297421 1.284703 0.000000 0.000000 0.000000 1.000000
1763437415.089389 -59.194048 17.286347 1.290702 0.000000 0.000000 0.000000 1.000000
1763437415.189389 -59.286635 17.286348 1.274701 0.000000 0.000000 0.000000 1.000000
1763437415.289389 -59.379222 17.275274 1.272700 0.000000 0.000000 0.000000 1.000000
1763437415.389390 -59.471810 17.264201 1.264699 0.000000 0.000000 0.000000 1.000000
1763437415.489389 -59.584972 17.264201 1.257698 0.000000 0.000000 0.000000 1.000000
1763437415.589389 -59.667271 17.242054 1.260698 0.000000 0.000000 0.000000 1.000000
1763437415.689389 -59.759859 17.219907 1.272697 0.000000 0.000000 0.000000 1.000000
1763437415.789389 -59.852446 17.208833 1.273696 0.000000 0.000000 0.000000 1.000000
1763437415.889390 -59.955321 17.186686 1.267695 0.000000 0.000000 0.000000 1.000000
1763437415.989389 -60.037620 17.153465 1.275694 0.000000 0.000000 0.000000 1.000000
1763437416.089389 -60.140495 17.142391 1.283693 0.000000 0.000000 0.000000 1.000000
1763437416.189389 -60.222795 17.153465 1.280693 0.000000 0.000000 0.000000 1.000000
1763437416.289389 -60.315382 17.131318 1.272692 0.000000 0.000000 0.000000 1.000000
1763437416.389390 -60.397682 17.120245 1.263691 0.000000 0.000000 0.000000 1.000000
1763437416.489389 -60.500556 17.109171 1.266690 0.000000 0.000000 0.000000 1.000000
1763437416.589389 -60.593143 17.098098 1.258689 0.000000 0.000000 0.000000 1.000000
1763437416.689389 -60.665156 17.087024 1.264689 0.000000 0.000000 0.000000 1.000000
1763437416.789389 -60.747455 17.087025 1.250688 0.000000 0.000000 0.000000 1.000000
1763437416.889390 -60.819468 17.064877 1.253687 0.000000 0.000000 0.000000 1.000000
1763437416.989389 -60.891480 17.053804 1.249687 0.000000 0.000000 0.000000 1.000000
1763437417.089389 -60.963492 17.042730 1.250686 0.000000 0.000000 0.000000 1.000000
1763437417.189389 -61.025217 17.042730 1.247685 0.000000 0.000000 0.000000 1.000000
1763437417.289389 -61.076654 17.042731 1.242685 0.000000 0.000000 0.000000 1.000000
1763437417.389390 -61.138379 17.064878 1.249684 0.000000 0.000000 0.000000 1.000000
1763437417.489389 -61.200104 17.075952 1.250684 0.000000 0.000000 0.000000 1.000000
1763437417.589389 -61.251541 17.109174 1.257683 0.000000 0.000000 0.000000 1.000000
1763437417.689389 -61.292691 17.153470 1.267682 0.000000 0.000000 0.000000 1.000000
1763437417.789389 -61.333840 17.197765 1.283682 0.000000 0.000000 0.000000 1.000000
1763437417.889390 -61.385277 17.264208 1.285681 0.000000 0.000000 0.000000 1.000000
1763437417.989389 -61.416140 17.330651 1.280681 0.000000 0.000000 0.000000 1.000000
1763437418.089389 -61.457289 17.397094 1.281680 0.000000 0.000000 0.000000 1.000000
1763437418.189389 -61.498439 17.463537 1.286680 0.000000 0.000000 0.000000 1.000000
1763437418.289389 -61.529301 17.518907 1.291679 0.000000 0.000000 0.000000 1.000000
1763437418.389390 -61.580738 17.585350 1.295678 0.000000 0.000000 0.000000 1.000000
1763437418.489389 -61.632175 17.640719 1.300678 0.000000 0.000000 0.000000 1.000000
1763437418.589389 -61.683612 17.696088 1.297677 0.000000 0.000000 0.000000 1.000000
1763437418.689389 -61.735049 17.751458 1.301677 0.000000 0.000000 0.000000 1.000000
1763437418.789389 -61.786486 17.806827 1.310676 0.000000 0.000000 0.000000 1.000000
1763437418.889390 -61.827636 17.873270 1.318675 0.000000 0.000000 0.000000 1.000000
1763437418.989389 -61.868786 17.928640 1.319675 0.000000 0.000000 0.000000 1.000000
1763437419.089389 -61.899648 18.006156 1.321674 0.000000 0.000000 0.000000 1.000000
1763437419.189389 -61.940797 18.072599 1.323674 0.000000 0.000000 0.000000 1.000000
1763437419.289389 -61.961372 18.127969 1.332673 0.000000 0.000000 0.000000 1.000000
1763437419.389390 -62.012809 18.183338 1.334673 0.000000 0.000000 0.000000 1.000000
1763437419.489389 -62.053959 18.249781 1.332672 0.000000 0.000000 0.000000 1.000000
1763437419.589389 -62.115683 18.294077 1.331671 0.000000 0.000000 0.000000 1.000000
1763437419.689389 -62.187695 18.349446 1.325670 0.000000 0.000000 0.000000 1.000000
1763437419.789389 -62.249420 18.393742 1.317670 0.000000 0.000000 0.000000 1.000000
1763437419.889390 -62.331719 18.426963 1.302669 0.000000 0.000000 0.000000 1.000000
1763437419.989389 -62.403731 18.471259 1.302668 0.000000 0.000000 0.000000 1.000000
1763437420.089389 -62.486031 18.504481 1.303667 0.000000 0.000000 0.000000 1.000000
1763437420.189389 -62.558043 18.537702 1.307666 0.000000 0.000000 0.000000 1.000000
1763437420.289389 -62.640342 18.570924 1.299665 0.000000 0.000000 0.000000 1.000000
1763437420.389390 -62.732929 18.593072 1.294664 0.000000 0.000000 0.000000 1.000000
1763437420.489389 -62.815229 18.615220 1.296664 0.000000 0.000000 0.000000 1.000000
1763437420.589389 -62.897529 18.648442 1.303663 0.000000 0.000000 0.000000 1.000000
1763437420.689389 -62.979828 18.681664 1.301662 0.000000 0.000000 0.000000 1.000000
1763437420.789389 -63.072415 18.725959 1.298661 0.000000 0.000000 0.000000 1.000000
1763437420.889390 -63.154715 18.759181 1.286660 0.000000 0.000000 0.000000 1.000000
1763437420.989389 -63.237014 18.803477 1.277659 0.000000 0.000000 0.000000 1.000000
1763437421.089389 -63.329601 18.858846 1.259658 0.000000 0.000000 0.000000 1.000000
1763437421.189389 -63.422188 18.903142 1.257657 0.000000 0.000000 0.000000 1.000000
1763437421.289389 -63.504487 18.947437 1.261656 0.000000 0.000000 0.000000 1.000000
1763437421.389390 -63.597074 18.980659 1.261655 0.000000 0.000000 0.000000 1.000000
1763437421.489389 -63.689661 19.024955 1.256654 0.000000 0.000000 0.000000 1.000000
1763437421.589389 -63.782248 19.069251 1.253653 0.000000 0.000000 0.000000 1.000000
1763437421.689389 -63.864547 19.113546 1.254652 0.000000 0.000000 0.000000 1.000000
1763437421.789389 -63.946847 19.179990 1.268651 0.000000 0.000000 0.000000 1.000000
1763437421.889390 -64.039434 19.235359 1.280650 0.000000 0.000000 0.000000 1.000000
1763437421.989389 -64.121734 19.301802 1.304648 0.000000 0.000000 0.000000 1.000000
1763437422.089389 -64.204033 19.379319 1.294647 0.000000 0.000000 0.000000 1.000000
1763437422.189389 -64.296620 19.445763 1.268646 0.000000 0.000000 0.000000 1.000000
1763437422.289389 -64.368631 19.523280 1.250645 0.000000 0.000000 0.000000 1.000000
1763437422.389390 -64.461218 19.589723 1.246644 0.000000 0.000000 0.000000 1.000000
1763437422.489389 -64.553805 19.656166 1.247643 0.000000 0.000000 0.000000 1.000000
1763437422.589389 -64.636104 19.711536 1.248642 0.000000 0.000000 0.000000 1.000000
1763437422.689389 -64.738979 19.766905 1.239641 0.000000 0.000000 0.000000 1.000000
1763437422.789389 -64.821278 19.833349 1.255640 0.000000 0.000000 0.000000 1.000000
1763437422.889390 -64.924153 19.888718 1.260639 0.000000 0.000000 0.000000 1.000000
1763437422.989389 -65.016739 19.955161 1.267637 0.000000 0.000000 0.000000 1.000000
1763437423.089389 -65.109326 20.021605 1.272636 0.000000 0.000000 0.000000 1.000000
1763437423.189389 -65.191626 20.099122 1.257635 0.000000 0.000000 0.000000 1.000000
1763437423.289389 -65.284212 20.165565 1.248634 0.000000 0.000000 0.000000 1.000000
1763437423.389390 -65.387086 20.243082 1.233633 0.000000 0.000000 0.000000 1.000000
1763437423.489389 -65.479673 20.320599 1.239632 0.000000 0.000000 0.000000 1.000000
1763437423.589389 -65.572260 20.398117 1.244630 0.000000 0.000000 0.000000 1.000000
1763437423.689389 -65.664847 20.475634 1.238629 0.000000 0.000000 0.000000 1.000000
1763437423.789389 -65.747146 20.553151 1.238628 0.000000 0.000000 0.000000 1.000000
1763437423.889390 -65.850021 20.630668 1.246627 0.000000 0.000000 0.000000 1.000000
1763437423.989389 -65.932320 20.708185 1.261626 0.000000 0.000000 0.000000 1.000000
1763437424.089389 -66.024907 20.785702 1.266624 0.000000 0.000000 0.000000 1.000000
1763437424.189389 -66.107206 20.863219 1.267623 0.000000 0.000000 0.000000 1.000000
1763437424.289389 -66.189505 20.951810 1.260622 0.000000 0.000000 0.000000 1.000000
1763437424.389390 -66.271805 21.029327 1.251621 0.000000 0.000000 0.000000 1.000000
1763437424.489389 -66.374679 21.106845 1.263620 0.000000 0.000000 0.000000 1.000000
1763437424.589389 -66.467266 21.162214 1.259619 0.000000 0.000000 0.000000 1.000000
1763437424.689389 -66.570140 21.228657 1.266617 0.000000 0.000000 0.000000 1.000000
1763437424.789389 -66.662727 21.295101 1.252616 0.000000 0.000000 0.000000 1.000000
1763437424.889390 -66.765601 21.350470 1.247615 0.000000 0.000000 0.000000 1.000000
1763437424.989389 -66.878763 21.405840 1.250613 0.000000 0.000000 0.000000 1.000000
1763437425.089389 -66.981638 21.461209 1.267612 0.000000 0.000000 0.000000 1.000000
1763437425.189389 -67.084512 21.516579 1.270611 0.000000 0.000000 0.000000 1.000000
1763437425.289389 -67.187386 21.571949 1.267610 0.000000 0.000000 0.000000 1.000000
1763437425.389390 -67.290260 21.627318 1.257608 0.000000 0.000000 0.000000 1.000000
1763437425.489389 -67.403422 21.693761 1.253607 0.000000 0.000000 0.000000 1.000000
1763437425.589389 -67.506297 21.749131 1.264606 0.000000 0.000000 0.000000 1.000000
1763437425.689389 -67.619458 21.804501 1.261604 0.000000 0.000000 0.000000 1.000000
1763437425.789389 -67.732620 21.848796 1.261603 0.000000 0.000000 0.000000 1.000000
1763437425.889390 -67.825207 21.904166 1.256602 0.000000 0.000000 0.000000 1.000000
1763437425.989389 -67.938369 21.959536 1.258600 0.000000 0.000000 0.000000 1.000000
1763437426.089389 -68.041243 22.003831 1.257599 0.000000 0.000000 0.000000 1.000000
1763437426.189389 -68.154405 22.059201 1.269598 0.000000 0.000000 0.000000 1.000000
1763437426.289389 -68.267567 22.125644 1.276596 0.000000 0.000000 0.000000 1.000000
1763437426.389390 -68.360154 22.192088 1.256595 0.000000 0.000000 0.000000 1.000000
1763437426.489389 -68.473315 22.269605 1.248594 0.000000 0.000000 0.000000 1.000000
1763437426.589389 -68.586477 22.336048 1.247592 0.000000 0.000000 0.000000 1.000000
1763437426.689389 -68.689351 22.402492 1.257591 0.000000 0.000000 0.000000 1.000000
1763437426.789389 -68.802513 22.480009 1.256589 0.000000 0.000000 0.000000 1.000000
1763437426.889390 -68.905387 22.546452 1.260588 0.000000 0.000000 0.000000 1.000000
1763437426.989389 -69.008262 22.601822 1.268587 0.000000 0.000000 0.000000 1.000000
1763437427.089389 -69.121423 22.679339 1.270585 0.000000 0.000000 0.000000 1.000000
1763437427.189389 -69.234585 22.756856 1.265584 0.000000 0.000000 0.000000 1.000000
1763437427.289389 -69.327172 22.823300 1.269582 0.000000 0.000000 0.000000 1.000000
1763437427.389390 -69.430046 22.911891 1.257581 0.000000 0.000000 0.000000 1.000000
1763437427.489389 -69.522633 22.989408 1.254580 0.000000 0.000000 0.000000 1.000000
1763437427.589389 -69.625507 23.066925 1.245578 0.000000 0.000000 0.000000 1.000000
1763437427.689389 -69.718093 23.155516 1.252577 0.000000 0.000000 0.000000 1.000000
1763437427.789389 -69.820968 23.233033 1.245575 0.000000 0.000000 0.000000 1.000000
1763437427.889390 -69.934129 23.310551 1.245574 0.000000 0.000000 0.000000 1.000000
1763437427.989389 -70.026716 23.376994 1.244573 0.000000 0.000000 0.000000 1.000000
1763437428.089389 -70.129590 23.454511 1.239571 0.000000 0.000000 0.000000 1.000000
1763437428.189389 -70.232465 23.532028 1.248570 0.000000 0.000000 0.000000 1.000000
1763437428.289389 -70.325051 23.609546 1.260569 0.000000 0.000000 0.000000 1.000000
1763437428.389390 -70.458788 23.698137 1.273567 0.000000 0.000000 0.000000 1.000000
1763437428.589389 -70.633674 23.831023 1.296564 0.000000 0.000000 0.000000 1.000000
1763437428.689389 -70.726261 23.897467 1.304563 0.000000 0.000000 0.000000 1.000000
1763437428.789389 -70.859998 23.986058 1.302561 0.000000 0.000000 0.000000 1.000000
1763437428.889390 -70.942297 24.118944 1.330560 0.000000 0.000000 0.000000 1.000000
1763437428.989389 -71.045172 24.251831 1.369558 0.000000 0.000000 0.000000 1.000000
1763437429.089389 -71.127471 24.340422 1.389557 0.000000 0.000000 0.000000 1.000000
1763437429.189389 -71.240633 24.429013 1.432555 0.000000 0.000000 0.000000 1.000000
1763437429.289389 -71.343508 24.528678 1.461554 0.000000 0.000000 0.000000 1.000000
1763437429.389390 -71.394944 24.617269 1.438553 0.000000 0.000000 0.000000 1.000000
1763437429.489389 -71.477244 24.694786 1.462552 0.000000 0.000000 0.000000 1.000000
1763437429.589389 -71.549256 24.794451 1.491550 0.000000 0.000000 0.000000 1.000000
1763437429.689389 -71.631555 24.894116 1.520549 0.000000 0.000000 0.000000 1.000000
1763437429.789389 -71.703567 24.993780 1.520548 0.000000 0.000000 0.000000 1.000000
1763437429.889390 -71.775579 25.093445 1.516547 0.000000 0.000000 0.000000 1.000000
1763437429.989389 -71.857878 25.182036 1.559545 0.000000 0.000000 0.000000 1.000000
1763437430.089389 -71.929891 25.281701 1.641544 0.000000 0.000000 0.000000 1.000000
1763437430.189389 -72.001904 25.392440 1.747543 0.000000 0.000000 0.000000 1.000000
1763437430.289389 -72.073915 25.481031 1.726542 0.000000 0.000000 0.000000 1.000000
1763437430.389390 -72.156215 25.580696 1.762540 0.000000 0.000000 0.000000 1.000000
1763437430.489389 -72.217939 25.691435 1.780539 0.000000 0.000000 0.000000 1.000000
1763437430.589389 -72.279663 25.802173 1.752538 0.000000 0.000000 0.000000 1.000000
1763437430.689389 -72.341387 25.901838 1.731537 0.000000 0.000000 0.000000 1.000000
1763437430.789389 -72.403111 26.012576 1.690536 0.000000 0.000000 0.000000 1.000000
1763437430.889390 -72.454547 26.123314 1.610535 0.000000 0.000000 0.000000 1.000000
1763437430.989389 -72.516272 26.234053 1.679534 0.000000 0.000000 0.000000 1.000000
1763437431.089389 -72.557422 26.344792 1.754533 0.000000 0.000000 0.000000 1.000000
1763437431.189389 -72.619147 26.444456 1.763532 0.000000 0.000000 0.000000 1.000000
1763437431.289389 -72.680870 26.555195 1.731531 0.000000 0.000000 0.000000 1.000000
1763437431.389390 -72.711732 26.665933 1.752530 0.000000 0.000000 0.000000 1.000000
1763437431.489389 -72.752882 26.776672 1.773529 0.000000 0.000000 0.000000 1.000000
1763437431.589389 -72.783743 26.865262 1.723528 0.000000 0.000000 0.000000 1.000000
1763437431.689389 -72.824893 26.964927 1.758527 0.000000 0.000000 0.000000 1.000000
1763437431.789389 -72.711725 27.031367 1.215528 0.000000 0.000000 0.000000 1.000000
1763437431.889390 -72.763161 27.142105 1.204527 0.000000 0.000000 0.000000 1.000000
1763437431.989389 -72.794023 27.241770 1.190526 0.000000 0.000000 0.000000 1.000000
1763437432.089389 -72.835173 27.352508 1.237525 0.000000 0.000000 0.000000 1.000000
1763437432.189389 -72.876322 27.463247 1.207524 0.000000 0.000000 0.000000 1.000000
1763437432.289389 -72.917471 27.551837 1.171524 0.000000 0.000000 0.000000 1.000000
1763437432.389390 -72.948333 27.662576 1.225523 0.000000 0.000000 0.000000 1.000000
1763437432.489389 -72.999770 27.773314 1.243522 0.000000 0.000000 0.000000 1.000000
1763437432.589389 -73.040920 27.872979 1.253521 0.000000 0.000000 0.000000 1.000000
1763437432.689389 -73.092357 27.961570 1.261520 0.000000 0.000000 0.000000 1.000000
1763437432.789389 -73.164368 28.050161 1.263519 0.000000 0.000000 0.000000 1.000000
1763437432.889390 -73.236380 28.216268 1.276517 0.000000 0.000000 0.000000 1.000000
